Sitio,Depth Group,Fecha,Profuidad (m),Temp. (°C),Chl a (µg/l),Ph (Unidad),Turbidity (NTU),DO (mg/L),TDS (mg/l),DBO (mg/l),Sechi  (m),NO3 (µg/L),PO4 (µg/L),NH4 (µg/L),PT (µg/l),NT (µg/l)
WP,0-10 m,2016-12-05 00:00:00,4.51,22.232,0.82,8.398,34.2835027,7.93,300,2.85761901,6.379138578,0,0,1.369095142,0,29.51834348
WP,0-10 m,2017-02-08 00:00:00,4.51,21.029,1.642,8.277,26.13729894,6.405,300,2.197767719,6.606921371,0,0,0,12.84046532,40.07066746
WP,0-10 m,2017-03-14 00:00:00,4.51,21.227,1.82,8.347,30.7806943,7.396,300,2.35016906,6.44705878,0,0,6.910831523,1.110805098,43.07903999
WP,0-10 m,2017-04-19 00:00:00,4.51,21.935,0.182,8.29,28.03256648,7.601,300,2.409573315,6.790526952,23.53452861,81.25010068,0,17.7018388,29.94486002
WP,0-10 m,2017-05-16 00:00:00,4.51,23.59,0.369,8.152,36.5880098,7.823,300,3.662343268,6.397081709,0,1.302,7.617916526,0,14.75706596
WP,0-10 m,2017-06-13 00:00:00,4.51,24.089,0.363,9.359,41.72273037,8.041,300,3.70467755,5.676247148,0.296,2.624,0.282083297,0,9.852933601
WP,0-10 m,2017-07-11 00:00:00,4.51,23.961,0.634,8.184,41.82113485,8.056,300,3.733374891,5.894090724,0.195,0.661,10.220224,4.269,19.88634251
WP,0-10 m,2017-08-08 00:00:00,4.51,23.703,0.343,9.025,40.51552672,8.065,300,3.518642096,6.008995672,0.048,1.407,0,0.924,10.07376407
WP,0-10 m,2017-09-12 00:00:00,4.51,24.228,0.74,9.93,42.26911643,7.318,300,3.531521485,5.564833512,0.006,0.629,0,1.108,2.852686377
WP,0-10 m,2017-10-12 00:00:00,4.51,23.679,0.585,9.105,35.47428536,6.084,300,3.456355494,5.885576928,0,0.84,1.279218267,2.814,30.43256735
WP,0-10 m,2017-11-07 00:00:00,4.51,23.357,0.576,8.945,37.90076669,7.736,300,3.271254898,6.181444523,0.225,0.395,0,1.513,13.54115722
WP,0-10 m,2017-12-13 00:00:00,4.51,24.5,1.794,8.567,37.02484237,4.602,200,1.239411112,5.88807293,216.4443554,0.48,0,1.379,52.14865203
WP,0-10 m,2018-01-11 00:00:00,4.5,20.71172847,9.74793928,9.306963719,0.636881634,6.832807484,352.2089934,1.723003689,5.728907022,1.07464508,0.294419116,0.987245088,5.11032252,12.38746995
WP,0-10 m,2018-02-07 00:00:00,4.5,20.38326224,3.526117649,8.851125147,0.49749146,4.088988575,1501.037409,1.596658075,6.686644914,32.52504482,5.982731616,0.815714592,9.489919168,49.19179339
WP,0-10 m,2018-02-28 00:00:00,4.5,20.61521865,7.054561463,8.699494197,0.707641512,5.242853721,517.650117,1.713478113,5.612349163,8.523619225,0,0,0,28.82239907
WP,0-10 m,2018-03-13 00:00:00,4.5,20.80626475,6.856091308,8.833505673,0.622114263,6.328672047,221.1024363,1.587040397,5.745380138,1.50912489,3.760424088,0.385456511,13.96044374,22.00013991
WP,0-10 m,2018-04-10 00:00:00,4.5,21.88246262,1.366780503,8.890111727,0.326063226,6.842091646,486.6381766,2.333214701,6.633553834,0,4.45913563,0.331633232,8.456711866,30.17571194
WP,0-10 m,2018-05-15 00:00:00,4.5,23.14682281,1.782567851,8.71390003,37.11733523,7.325109274,0,2.908147845,6.330784035,1.360760651,3.403166277,1.558872551,9.63371871,22.49873404
WP,0-10 m,2018-06-12 00:00:00,4.5,23.62795667,1.453905339,8.87266671,1.182928333,7.035633129,0,3.198974514,5.395142159,2.306,2.313267202,0.704671784,5.410775002,20.34415741
WP,0-10 m,2018-07-17 00:00:00,4.5,22.27066968,1.409154268,8.787238584,0.399318479,6.614298728,62.3076887,2.622684805,6.314982784,0.547,2.801569321,0.670138889,7.5,28.77867359
WP,0-10 m,2018-08-14 00:00:00,4.5,23.37909296,0.694821349,8.844043224,0.442260118,7.008939853,9.734414219,3.249204704,6.359936596,0.073574906,4.004278237,1.780693577,4.316720736,26.36044079
WP,0-10 m,2018-09-11 00:00:00,4.5,23.93497566,1.168142086,8.818702189,0.645236564,7.235881621,23.6,3.409059194,5.79425251,1.002181814,3.77366677,5.800644508,5.807982176,20.56419482
WP,0-10 m,2018-12-12 00:00:00,4.5,21.58644371,1.932989341,8.572200442,0.461292234,5.796998859,20.96,2.387580883,6.213728536,4.282615733,0,0,0,40.05615631
WP,0-10 m,2019-02-12 00:00:00,4.5,20.71869926,4.872479913,8.419938411,0.548489967,6.883,0,1.831445946,6.072246975,4.533333333,4.94,7.554545455,3.634782609,20.61672159
WP,0-10 m,2019-03-12 00:00:00,4.5,21.08422184,2.822212452,8.476287765,0.519735455,7.044,303,2.114156597,6.268228681,3.12,1.56,1.813333333,8.050105568,22.9610327
WP,0-10 m,2019-04-09 00:00:00,4.5,21.96300536,2.684550008,8.687407531,0.92383317,7.489,304.2,2.807180043,5.589012669,1.68,0.9,1.737142857,3.808333333,20.50359128
WP,0-10 m,2019-05-14 00:00:00,4.5,23.97121015,1.308230822,8.855802552,0.321031131,7.66338864,320,3.96815224,5.651569939,0,0.9,5.503373286,2.2,24.39874433
WP,0-10 m,2019-06-12 00:00:00,4.5,24.13348713,1.132614405,8.847199265,0.567299342,7.040495497,318,3.879965017,5.485006107,0.006153846,0.43125,6.812840093,3.290909091,4.187027866
WP,0-10 m,2019-07-12 00:00:00,4.5,23.59404283,1.487389829,8.82551483,0.547627219,6.830180703,245,3.248306997,5.170101571,0.323076923,3.08,2.088372093,2.590909091,14.47075309
WP,0-10 m,2019-08-13 00:00:00,4.5,23.78624624,1.484918686,8.686674041,0.52414909,7.245586744,245.3572582,3.341316596,5.394073497,0,1.86,1.782608696,2.156521739,11.90768914
WP,0-10 m,2019-09-10 00:00:00,4.5,24.18208742,1.202606833,8.885224199,0.659779874,7.200876271,245.6168491,3.201340121,5.120720833,0,0,15.43586999,0,24.96246507
WP,0-10 m,2020-01-23 00:00:00,4.5,20.95408275,3.589678804,8.3683143,0.43335014,6.335848093,245,1.650128001,6.053616164,50.87204095,0,0,17.7018388,31.74920617
WP,0-10 m,2020-02-11 00:00:00,4.5,21.44657093,5.423963873,8.428390093,0.818593881,7.528303248,241.3315705,2.133893255,5.256520343,1.717647059,1.9,0,2.036363636,15.15291459
WP,0-10 m,2020-03-10 00:00:00,4.5,20.93998544,2.396216709,6.992814036,0.477088743,6.50039218,246,2.036327121,6.129502746,164.1324718,1.388554839,0.145192727,2.607407407,36.24887514
WP,0-10 m,2020-08-11 00:00:00,4.5,23.90387283,2.03935315,8.778173245,1.0976227,7.035147387,242.0875896,3.200475387,4.68930063,0.299483832,3.54362,4.1584,2.688888889,7.99566993
WP,0-10 m,2020-09-08 00:00:00,4.5,23.87986421,1.577897417,8.81324821,0.857117951,7.216914038,242,3.226142089,4.778404598,1.465158621,0.43550129,3.171342222,1.225531915,9.981615067
WP,0-10 m,2020-10-13 00:00:00,4.5,23.83322046,1.724355133,8.588388001,1.414493174,7.054449248,233.4510648,3.158786385,4.432818654,0.6362375,0.60872,1.433312821,0.981818182,9.961877814
WP,0-10 m,2020-11-10 00:00:00,4.5,22.91241783,1.512338062,8.355568705,0.509981191,6.905031464,237.0074578,2.822254394,5.625551969,0.601936,1.236931034,0.407866667,2.584,21.34320228
WP,0-10 m,2020-12-08 00:00:00,4.5,21.95473399,1.646676239,7.693624203,0.479047916,6.426168502,242.5818196,2.489086435,5.875704556,21.64009823,0.81525,3.118033333,1.213636364,30.77612282
WP,0-10 m,2021-01-19 00:00:00,4.5,21.201203,1.836276954,8.13234088,0.401222315,6.488935678,244.8324792,2.034418248,5.980737352,69.74019782,0,6.228768,1.418604651,34.33151015
WP,0-10 m,2021-02-16 00:00:00,4.5,21.51366727,6.640878105,8.688711421,0.624460274,7.468965259,243.8871228,1.957945209,5.044001114,4.02674104,0.361039286,9.651301818,1.17826087,23.10347457
WP,0-10 m,2021-03-16 00:00:00,4.5,21.40675894,2.010027969,8.027194263,0.498384678,7.244941371,247.1786602,2.137239221,5.962987859,36.40949027,0.78264,0.539162791,1.841666667,28.77409334
WP,0-10 m,2021-04-13 00:00:00,4.5,21.96442469,1.893753695,8.594334824,0.53048353,7.496495111,247,2.32131545,5.606499838,1.402524675,0.8696,3.084421053,2.573913043,23.38287193
WP,0-10 m,2021-05-11 00:00:00,4.5,22.99085107,1.46242227,8.786154734,0.981064148,7.255289221,246.6701085,2.809060305,5.007093008,2.354966038,1.43484,4.666753488,3.552,20.05056327
WP,0-10 m,2021-06-08 00:00:00,4.5,24.43719105,1.761916365,8.753044864,1.083194793,7.302313347,246,3.603016818,4.656482626,7.256310526,22.01034742,2.230581818,2.022222222,4.055428519
WP,0-10 m,2021-07-13 00:00:00,4.5,23.5774942,2.011251995,8.8028211,0.817506899,7.42896456,243,3.093643401,4.910419714,3.409216216,1.25942069,2.160516129,2.42962963,9.730528762
WP,0-10 m,2021-08-10 00:00:00,4.5,23.75158968,1.582842951,8.870392365,0.821916807,7.49367883,244,3.193548943,4.715534771,1.608113333,1.9566,7.230565517,1.982608696,15.19302939
WP,0-10 m,2021-09-07 00:00:00,4.5,24.21355999,1.324488276,8.416691005,1.287468905,7.325909734,242,3.425441606,4.359216521,5.88658,9.120280645,20.17280892,2.945454545,29.34672211
WP,0-10 m,2021-10-12 00:00:00,4.5,24.2990623,1.034151936,8.789718243,0.470013311,7.32961372,241.3010602,3.566398147,5.306187881,7.886327273,1.346477419,4.004689985,1.892307692,9.822854101
WP,0-10 m,2021-11-09 00:00:00,4.5,23.32836338,1.602041346,8.467067712,0.503815571,6.783403149,241.5819113,2.939366758,5.46051946,1.7704,3.23926,2.822638298,1.863636364,17.58330133
WP,0-10 m,2021-12-07 00:00:00,4.5,21.81951093,2.193226732,8.628901231,0.435242635,6.959943042,244,2.378019113,5.780527426,1.465497778,1.051935484,2.3667,1.854545455,25.26036835
WP,0-10 m,2022-01-18 00:00:00,4.5,21.20587999,2.082052213,8.482565015,0.357773003,6.720952278,246.0500258,1.717792269,6.306354741,46.40397065,14.63765697,3.190727273,5.180387097,52.96566942
WP,0-10 m,2022-02-08 00:00:00,4.5,21.09191366,1.665029146,8.528854692,0.257113193,6.524381518,245.5400008,1.924532324,6.282235347,52.11496961,5.049290323,2.713386667,1.723809524,35.04917671
WP,0-10 m,2022-03-08 00:00:00,4.5,21.22497377,1.829472787,7.853049755,39.05718764,7.493687424,236.4203167,2.107165863,6.043245597,47.71527225,0.540394286,1.469274074,2.12173913,29.91972063
WP,0-10 m,2022-04-05 00:00:00,4.5,22.83440677,1.003347755,7.97043555,0.537010625,7.105142086,249.3856178,3.019595625,5.967458458,4.436174713,7.512377778,0.634929577,2.676428571,23.32930858
WP,0-10 m,2022-05-10 00:00:00,4.5,24.14496041,1.169748595,8.59886181,33.85292202,7.45112535,248,3.409623426,5.277068476,1.163405714,2.89142,5.795987377,2.014285714,9.977463786
WP,0-10 m,2022-06-14 00:00:00,4.5,23.50415614,1.582729827,8.755386479,1.008462665,7.264273564,245.3986003,3.037916572,5.110226143,29.97609091,2.361413793,1.781733333,3.476190476,43.77005651
WP,0-10 m,2022-07-12 00:00:00,4.5,23.56818924,1.159909358,8.551989121,0.935662311,7.345525121,245.6016935,3.139633552,5.181123309,11.79700732,5.689882759,1.515876923,3.787,34.21558811
WP,0-10 m,2022-08-09 00:00:00,4.5,23.01833219,1.340175019,7.678660875,0.542208743,7.121435245,245.2361214,3.102774604,5.751508479,2.54495,2.474523529,1.208266667,2.184615385,21.15354344
WP,0-10 m,2022-09-06 00:00:00,4.5,24.15999444,1.421275935,8.345549304,1.185221517,7.626079015,243.5022438,3.538396306,4.853481835,14.30526914,5.78284,1.089198884,1.721428571,28.35007443
WP,0-10 m,2022-10-18 00:00:00,4.5,23.47082161,1.771651448,8.588689756,1.556108104,7.139528106,241.2484248,3.127444517,4.448886124,4.733569492,3.148551724,1.709527273,3.706439394,32.93949076
WP,0-10 m,2022-11-08 00:00:00,4.5,23.38460128,1.834762957,8.651827972,0.786014911,7.27433424,240.7061696,3.075660787,5.253870249,26.13210141,7.896278571,1.528426667,1.885714286,55.60290642
WP,0-10 m,2022-12-06 00:00:00,4.5,21.80169252,1.461152686,8.437880917,0.523623557,6.385192728,244,2.174834887,5.876668255,20.62276757,4.61037931,3.4132,2.263636364,71.73606733
WP,0-10 m,2023-01-17 00:00:00,4.5,21.2279697,1.720324876,8.162411843,0.375407912,6.475151499,246.6092798,2.009289119,6.358585263,85.4149447,6.621868125,2.359381818,1.833333333,61.82859779
WP,0-10 m,2023-02-14 00:00:00,4.5,20.77774261,2.020706732,7.595331075,0.415654144,5.743212947,248,1.821530391,6.646958177,185.7831355,10.26128,10.74760041,3.191304348,82.81010234
WP,0-10 m,2023-03-14 00:00:00,4.5,22.04872895,1.579157427,8.157470384,0.498817561,7.495216035,248.328279,2.500378643,6.123959982,15.49708426,7.233490909,1.082971429,2.226666667,46.41347033
WP,0-10 m,2023-04-11 00:00:00,4.5,22.2213814,0.577568847,8.201406219,0.236520989,7.123211012,249,2.252620245,6.604233792,54.6716381,9.170327273,1.2712,1.618181818,72.17918311
WP,0-10 m,2023-05-09 00:00:00,4.5,23.91090812,1.264264512,7.5163242,0.62497662,7.629857206,248.3903178,3.472657991,5.726351335,3.153525,3.134767742,13.10345804,2.24,13.25381503
WP,0-10 m,2023-06-13 00:00:00,4.5,24.5,1.032459262,8.400209181,0.376385169,7.504079357,248.7491005,3.926744384,5.298862754,1.810636364,2.422457143,18.58685099,1.791304348,5.70027875
WP,0-10 m,2023-07-18 00:00:00,4.5,24.05496837,2.038186107,8.454466075,0.803448159,7.194278191,0,3.72679797,5.246672751,0,0,15.68851214,0,24.21554274
WP,0-10 m,2023-08-16 00:00:00,4.5,24.31743393,2.44788755,7.660738048,0.796209454,7.447942196,236.9447531,3.697425614,5.085951509,0,0,29.02737819,0,26.76815837
WP,0-10 m,2023-09-05 00:00:00,4.5,24.48404053,2.061829283,8.09480221,0.869681602,7.608909413,234.2524875,3.78976557,4.949767827,0,0,26.50294114,0,22.44150732
WP,0-10 m,2023-10-18 00:00:00,4.5,24.32873939,17.47551148,9.93,42.31083373,7.038533422,300,3.787900158,3.3399772,0,0,15.43586999,0,19.92925214
WP,0-10 m,2023-11-14 00:00:00,4.5,22.66241846,2.235519327,7.670510927,0.54356885,6.62641206,244,2.754506671,5.745427989,0,0,3.921796426,0,33.17050137
WP,0-10 m,2023-12-05 00:00:00,4.5,22.43465624,1.747091842,8.453548072,0.483814124,6.615766635,230.1945136,2.360082584,5.831467578,22.37280284,0,0,0,31.93481446
WP,10-30 m,2014-02-26 00:00:00,19.5,20.745,30.54554399,9.93,20.36141887,5.987,0,2.006089544,6.452207182,93.45591167,0,0,0,59.33426664
WP,10-30 m,2014-03-26 00:00:00,19.58571429,22.11428571,30.41141252,7.817625237,35.54628582,7.084761905,226,2.145699218,6.08187299,74.24864339,14.47619048,14.70082856,16.85889409,38.02124211
WP,10-30 m,2014-04-22 00:00:00,19.5,22.023,0.717,8.669,25.3422175,7.0665,300,2.64362876,6.523019707,39.82314122,14.65,15.43586999,17.8538394,29.91253237
WP,10-30 m,2014-06-24 00:00:00,19.5,23.059,0.7215,8.706,29.7578257,6.75,300,3.333540993,5.943416057,0,1.9,0,0.979466775,24.89259335
WP,10-30 m,2014-07-23 00:00:00,19.5,22.8845,0.816,8.935,28.40048531,6.364,300,3.2380126,5.999260936,0,0.085,0,1.43650732,30.37544354
WP,10-30 m,2014-08-12 00:00:00,19.5,22.998,0.932,9.8155,31.75190029,6.97,300,3.162134473,5.792658942,0,0.25,0,0,22.99872134
WP,10-30 m,2014-09-08 00:00:00,19.5,23.01,1.3865,7.6395,31.1066032,7.3785,300,3.451493858,6.078742355,0,1.73,11.06901166,0.267326516,26.51135215
WP,10-30 m,2014-10-07 00:00:00,19.5,23.128,8.153056629,9.8085,37.44110496,7.5765,1096.451189,3.006463031,5.506188964,0,2.58,0,0,13.33348738
WP,10-30 m,2014-11-11 00:00:00,19.5,22.2475,1.8135,9.93,32.14261138,6.881,300,2.521858292,5.624389532,0,1.4,0,0,19.67839229
WP,10-30 m,2014-12-08 00:00:00,19.5,21.091,4.794639157,8.5065,25.38980903,6.3035,300,2.207490151,6.371912078,19.91157061,4.95,7.717934994,18.40546649,30.40793324
WP,10-30 m,2015-01-14 00:00:00,19.5,20.39,0.01,8.405,2.076597595,0,2549.13276,1.791217031,6.801613819,243.1209587,105.8004847,7.717934994,56.59689235,93.52603263
WP,10-30 m,2015-02-10 00:00:00,19.5,20.4505,5.669139157,8.23,24.78750972,6.7555,300,1.781901794,6.574048477,7.756392042,4.38,1.806458271,25.76733432,42.82281789
WP,10-30 m,2015-03-10 00:00:00,19.5,20.454,6.2635,8.5305,28.33543746,5.937,300,1.770185854,6.204570956,19.91157061,7.08,7.717934994,16.88194322,26.31603252
WP,10-30 m,2015-04-14 00:00:00,19.5,21.746,0.758,8.7285,26.76270503,7.1455,300,2.415539664,6.549373353,0,0.55,0,10.64731258,44.16806589
WP,10-30 m,2015-05-05 00:00:00,19.5,22.1645,0.826,8.5925,29.15573907,7.2115,300,2.818573182,6.353252974,0,0,0,3.823253343,30.78343335
WP,10-30 m,2015-06-09 00:00:00,19.5,22.8035,0.6705,8.7845,30.83798544,6.9055,300,3.184381828,6.137460596,0,2.05,1.978369055,8.753318529,26.0801324
WP,10-30 m,2015-07-14 00:00:00,19.5,22.6275,1.403,8.6025,31.35729984,6.9725,300,3.071306814,6.163956495,0,27.52899955,0,2.783686729,27.82907295
WP,10-30 m,2015-08-10 00:00:00,19.5,23.199,1.383,8.7815,33.8622519,7.3205,300,3.196579149,6.091760712,0,0.7,0,10.72820368,27.43420553
WP,10-30 m,2015-09-09 00:00:00,19.5,23.4595,3.078139157,8.6835,35.70933142,7.247,300,3.568349455,5.77426758,0.55775,0.1,1.769909243,0.711584554,14.45607644
WP,10-30 m,2015-10-06 00:00:00,19.5,23.4205,0.9805,8.285,33.018045,6.837,300,3.606303258,5.946751374,0.34755,0.85,9.951956148,1.355213183,20.61308214
WP,10-30 m,2015-11-12 00:00:00,19.5,23.305,31.87278315,8.83,40.27491053,5.84,223.4,2.847164949,5.320477419,0,0.15,0.685649594,1.4,36.41449854
WP,10-30 m,2015-12-08 00:00:00,19.5,21.9795,2.046,8.37,30.19921309,7.15,300,2.739426419,6.258085411,0,0.9,0,1.9,32.04187428
WP,10-30 m,2016-01-19 00:00:00,19.5,21.4905,1.7345,7.7045,26.74966099,7.042,300,2.664997692,6.402152127,0,0.1655,0,4.736919498,32.50064712
WP,10-30 m,2016-02-16 00:00:00,19.5,20.8545,4.87,7.9155,29.83083216,6.952,300,2.181986168,6.203009464,0,0.7435,0,5.593973239,31.64526111
WP,10-30 m,2016-03-08 00:00:00,19.5,20.884,3.955,8.5285,30.26100495,7.3515,300,2.091908876,6.240803632,0,2.439,0,4.732476655,29.95214516
WP,10-30 m,2016-04-13 00:00:00,19.5,21.975,1.933,7.7865,29.28888915,7.202,300,2.765233311,6.373655955,0.119,0.8805,0,12.80646389,37.78055426
WP,10-30 m,2016-05-17 00:00:00,19.5,22.6335,0.7375,8.3785,29.90257869,6.894,300,3.132216697,6.257485787,19.91157061,4.522,9.021953327,20.66339546,29.89587294
WP,10-30 m,2016-06-14 00:00:00,19.5,23.3585,1.0745,8.438,33.12443882,6.8345,300,3.558889559,5.899449542,0,0.9325,5.495749898,10.69399172,23.88028067
WP,10-30 m,2016-07-12 00:00:00,19.5,23.008,0.912,8.5495,29.14036254,5.9445,300,3.409937114,5.969049099,0,1.1855,1.143519153,13.849383,27.32631662
WP,10-30 m,2016-08-10 00:00:00,19.5,23.429,0.927,8.3435,35.70228738,7.7265,300,3.596938554,5.956479464,0,1.1945,4.602335025,3.0875,23.32134305
WP,10-30 m,2016-09-07 00:00:00,19.5,23.4855,0.708,9.7755,36.66243048,7.481,300,3.413719778,5.780800738,0,0,0,0.483317214,14.13182836
WP,10-30 m,2016-10-12 00:00:00,19.5,23.2155,0.667,8.816,32.43008045,6.8655,300,3.427282552,5.972371308,0,2.257,0.168352466,4.385388805,28.21512401
WP,10-30 m,2016-11-09 00:00:00,19.5,22.698,1.17,8.8655,33.00266765,7.3745,300,3.182461865,5.913277047,0.19035,0.2281,0,1.1685,20.24279602
WP,10-30 m,2016-12-05 00:00:00,19.5,21.682,1.9925,8.287,29.16422013,7.277,300,2.57321971,6.393765109,0,0,0,1.356759373,29.85487181
WP,10-30 m,2017-02-08 00:00:00,19.5,20.532,1.5935,8.189,19.13656343,5.744,300,1.975594876,6.755837955,36.46128743,0,0,39.13014682,49.93194159
WP,10-30 m,2017-03-14 00:00:00,19.5,20.514,1.4895,8.2675,20.15149767,6.144,300,1.941645232,6.764580329,27.55253719,0,0,34.86153392,48.59994053
WP,10-30 m,2017-04-19 00:00:00,19.5,21.3335,0.5485,8.2055,25.02265642,7.3015,300,2.388977657,6.692705689,0,0,0,7.809154759,40.8218621
WP,10-30 m,2017-05-16 00:00:00,19.5,22.3455,0.7105,8.031,29.84616912,7.5015,300,3.024104836,6.337587244,0,1.3285,0,3.032906167,35.76707147
WP,10-30 m,2017-06-13 00:00:00,19.5,22.697,0.6355,9.272,31.84075837,7.224,300,3.082821797,5.958165385,0.79,1.003,0,4.473778202,23.10463638
WP,10-30 m,2017-07-11 00:00:00,19.5,22.3815,0.415,8.011,27.66175663,6.9215,300,3.081847941,6.321276651,2.484236353,1.6135,0.502385015,12.80506379,31.61615309
WP,10-30 m,2017-08-08 00:00:00,19.5,22.9835,0.638,8.938,33.57704116,7.443,300,3.303967711,5.885927633,0.553,0.916,0,4.867745401,20.26287885
WP,10-30 m,2017-09-12 00:00:00,19.5,23.191,0.5145,9.928,31.99525924,6.2165,300,3.297813342,5.596995379,0.15,0.5935,0,6.006631341,20.92134607
WP,10-30 m,2017-10-12 00:00:00,19.5,23.179,0.7385,9.013,29.25987011,5.66,300,3.466926428,5.815406157,0.4645,0.94,0.241007944,2.500917971,24.97943719
WP,10-30 m,2017-11-07 00:00:00,19.5,22.739,1.6505,8.874,32.98569933,7.046,300,3.210384892,5.829020663,0.34,0.545,0,1.471,19.17041996
WP,10-30 m,2017-12-13 00:00:00,19.5,24.5,6.123778315,8.558,36.47377535,4.6225,200,1.427469031,5.420701248,162.8700936,0.48,0,1.296,48.35517718
WP,10-30 m,2018-01-11 00:00:00,19.5,20.5100295,5.177355782,9.134888978,0.37804415,5.187081895,1479.702076,1.747262829,6.160948628,1.47702191,0.261300731,0.14777351,2.348946537,37.94666728
WP,10-30 m,2018-02-07 00:00:00,19.5,20.26649062,2.11274751,8.700226959,0.240778995,3.028878936,2079.35596,1.668469631,6.725861066,95.58895025,3.326232085,0.310497056,18.16067343,64.35021572
WP,10-30 m,2018-02-28 00:00:00,19.5,20.2920524,1.678314313,8.529916088,0.389262681,3.673953745,1604.152122,1.678284342,6.550888181,121.9874461,0,0,6.522881824,62.37213788
WP,10-30 m,2018-03-13 00:00:00,19.5,20.36492391,2.923719022,8.615259463,0.394363535,4.461786567,1235.379022,1.655483819,6.573648962,57.7805397,3.027027875,0.047232931,4.06981577,52.24097444
WP,10-30 m,2018-04-10 00:00:00,19.5,21.26361902,1.89020671,8.739770165,0.444265282,6.151359694,668.9892016,2.058344513,6.439199116,4.85782345,2.207074574,0.261686964,4.508594588,39.19430712
WP,10-30 m,2018-05-15 00:00:00,19.5,21.79986898,1.502033746,8.463849044,29.30264892,6.287669471,98.21573395,2.395317631,6.446605333,1.644932316,2.019209111,1.29032697,4.431482338,37.91371127
WP,10-30 m,2018-06-12 00:00:00,19.5,22.02356831,0.759086072,8.479146208,4.201888575,5.244117479,99.49629587,2.526876191,4.314845087,59.67264526,2.338102607,0.74205403,1.305644079,34.2437278
WP,10-30 m,2018-07-17 00:00:00,19.5,21.97167498,2.018461248,8.621123396,0.411812081,5.840416633,326.426236,2.301582979,6.286867996,4.552817319,1.557986292,0.34375,14.33760487,34.79875448
WP,10-30 m,2018-08-14 00:00:00,19.5,22.66116313,1.278810784,8.694057188,0.403222769,6.501608675,2.891745154,2.948035645,6.167008105,0,1.580169703,1.125413652,2.9283282,32.01446865
WP,10-30 m,2018-09-11 00:00:00,19.5,23.01788505,1.141444644,8.610225941,0.842526571,6.290843854,0,3.149348686,5.848100382,0.420129953,1.530464834,0.884535154,3.964411617,30.45735624
WP,10-30 m,2018-12-12 00:00:00,19.5,21.58111658,1.844801819,8.561226311,0.466857364,5.700112115,88.97875649,2.346745989,6.156658793,0,0,0,0,39.91566444
WP,10-30 m,2019-02-12 00:00:00,19.5,20.5641775,6.079283382,8.089643328,0.43562627,6.161,0,1.831417874,5.884002296,7.884494045,3.07,2.05,2.12173913,28.7026032
WP,10-30 m,2019-03-12 00:00:00,19.5,20.75592261,1.632889477,8.340356163,0.256433451,6.103,303.2,2.238221736,6.642854729,2.834183913,1.13,0.895555556,41.45526514,41.36205748
WP,10-30 m,2019-04-09 00:00:00,19.5,21.1731657,1.757495751,8.353469059,0.402221385,6.3995,304.2,2.479065368,6.41013482,0.173333333,0.35,0.811428571,28.01503018,35.81502711
WP,10-30 m,2019-05-14 00:00:00,19.5,21.88303042,0.765381325,8.606518185,1.30772092,5.993735987,320,2.875856535,5.822443062,0,0.9,2.510869565,31.36003063,34.06248708
WP,10-30 m,2019-06-12 00:00:00,19.5,22.54169946,0.995133502,8.573035962,3.531347413,5.728029993,319,3.178349747,4.300711966,19.26221174,0.215625,2.218918919,2.23807717,19.81134197
WP,10-30 m,2019-07-12 00:00:00,19.5,22.76034493,1.498952531,8.43590423,0.523569415,5.830423445,246.1806893,2.849536958,5.454933678,29.7091366,0.74,1.497674419,1.545454545,31.89720309
WP,10-30 m,2019-08-13 00:00:00,19.5,23.27062958,1.555247879,8.464318237,0.612620031,6.402459395,245.5100603,3.113838476,5.311838086,0,0.78,1.130434783,1.208695652,24.07208785
WP,10-30 m,2019-09-10 00:00:00,19.5,23.11443445,1.516732911,8.629929954,0.740860557,5.606762341,245.3973223,2.922481497,5.35929781,6.0719284,0,0,0,30.42347227
WP,10-30 m,2020-01-23 00:00:00,19.5,20.83208604,3.753473028,7.775332048,0.427886749,6.228039468,245,1.69618937,6.043510232,92.60440378,0,0,0,41.13807343
WP,10-30 m,2020-02-11 00:00:00,19.5,20.99283334,6.06659939,8.049631398,0.554646175,6.659653368,245,1.898684043,5.496270827,13.95554093,0.6,0,1.313636364,22.29684
WP,10-30 m,2020-03-10 00:00:00,19.5,20.850389,2.726269388,7.44611381,0.406261261,6.043340554,246,1.885718552,6.061366056,142.6387628,0.3261,0,0.951851852,43.43002484
WP,10-30 m,2020-08-11 00:00:00,19.5,23.16328748,1.626811912,7.976503584,1.283849829,6.011559569,243.0702476,3.063908627,4.923031943,29.52537596,0.79351,1.960622222,1.242592593,26.26790038
WP,10-30 m,2020-09-08 00:00:00,19.5,23.22818854,1.242032842,8.563318567,2.048076221,6.167695022,242.1789943,2.998980485,4.439998983,27.67335301,0.059960323,0.784248889,0.431914894,22.244697
WP,10-30 m,2020-10-13 00:00:00,19.5,23.19804607,1.200587118,7.732985986,3.252107211,5.852343986,238.6072499,3.025178105,3.899411442,71.7550944,0.35871,0.947835897,0.581818182,22.81127096
WP,10-30 m,2020-11-10 00:00:00,19.5,22.70289363,1.986383687,7.625021721,1.041894674,6.395052306,240.5823954,2.862743579,5.285406864,0.758321333,0.449793103,0.646683333,1.472,27.97024327
WP,10-30 m,2020-12-08 00:00:00,19.5,21.91587969,2.145423316,6.91406528,0.496037806,6.294784984,243,2.547087634,5.848423023,68.20169302,0.931714286,4.540013756,0.561363636,37.79134136
